116755,-0.795450,-2.424304,-10.153787,-0.002693,0.002534,0.008486,-0.860330,-0.391812,-0.665129
116905,-0.782838,-2.366167,-10.301140,-0.004838,0.002515,0.004186,-0.862586,-0.389608,-0.665194
117005,-0.792569,-2.373589,-10.260736,-0.002710,0.003572,0.005288,-0.862649,-0.389606,-0.667772
117055,-0.749615,-2.356935,-10.260736,-0.004827,0.002527,0.006327,-0.860374,-0.389587,-0.667709
117105,-0.761397,-2.401903,-10.294009,-0.002711,0.004628,0.005301,-0.860436,-0.389585,-0.670288
117155,-0.766564,-2.419160,-10.208450,-0.003783,0.004619,0.003151,-0.860374,-0.389587,-0.667709
117205,-0.866137,-2.346798,-10.348673,0.000474,0.003563,0.005314,-0.862586,-0.389608,-0.665194
117305,-0.742489,-2.361743,-10.253607,-0.002705,0.004634,0.006372,-0.860411,-0.394034,-0.667706
117355,-0.778081,-2.413765,-10.298763,-0.003759,0.000418,0.007380,-0.862649,-0.389606,-0.667772
117405,-0.744981,-2.445163,-10.232217,-0.002710,0.002515,0.005274,-0.862586,-0.389608,-0.665194
117455,-0.744880,-2.416463,-10.253607,-0.002710,0.003572,0.005288,-0.862586,-0.389608,-0.665194
117555,-0.823601,-2.380743,-10.258360,-0.002705,0.003578,0.006358,-0.860374,-0.389587,-0.667709
117605,-0.747387,-2.423784,-10.227463,-0.004833,0.003578,0.005270,-0.862586,-0.389608,-0.665194
117655,-0.780512,-2.435244,-10.289256,-0.002699,0.003584,0.007429,-0.860311,-0.389589,-0.665131
117705,-0.702273,-2.376554,-10.177553,-0.003776,0.001456,0.004182,-0.860374,-0.389587,-0.667709
117805,-0.783005,-2.414000,-10.265490,-0.002716,0.003566,0.004217,-0.860374,-0.389587,-0.667709
117855,-0.747347,-2.464162,-10.236970,-0.003760,0.001474,0.007393,-0.862605,-0.391831,-0.665192
117905,-0.740156,-2.342794,-10.241723,-0.001643,0.002519,0.006354,-0.862568,-0.387384,-0.665195
117955,-0.759081,-2.454344,-10.279750,-0.002710,0.003572,0.005288,-0.862586,-0.389608,-0.665194
118055,-0.814002,-2.380659,-10.270243,-0.003793,0.002494,0.000983,-0.860355,-0.387364,-0.667711
118055,-0.814002,-2.380659,-10.270243,-0.003793,0.002494,0.000983,-0.860355,-0.387364,-0.667711
118155,-0.780762,-2.430871,-10.234593,-0.002714,0.000397,0.004177,-0.860311,-0.389589,-0.665131
118205,-0.787639,-2.447090,-10.296387,-0.001633,0.004644,0.008522,-0.862586,-0.389608,-0.665194
118305,-0.792757,-2.409560,-10.220333,-0.002711,0.004628,0.005301,-0.862586,-0.389608,-0.665194
118355,-0.811341,-2.358828,-10.329659,-0.002705,0.004634,0.006372,-0.862586,-0.389608,-0.665194
118405,-0.813665,-2.392035,-10.343920,-0.001649,0.003569,0.005297,-0.860374,-0.389587,-0.667709
118455,-0.749377,-2.373220,-10.313023,-0.002699,0.003584,0.007429,-0.862649,-0.389606,-0.667772
118555,-0.804702,-2.319187,-10.215580,-0.003770,0.001462,0.005252,-0.862586,-0.389608,-0.665194
118605,-0.704182,-2.397229,-10.282126,-0.004817,0.003596,0.008482,-0.862568,-0.387384,-0.665195
118655,-0.775926,-2.445046,-10.248853,-0.001649,0.004625,0.005310,-0.862630,-0.387383,-0.667774
118705,-0.759518,-2.343213,-10.182306,-0.003755,0.002537,0.008477,-0.862586,-0.389608,-0.665194
118805,-0.771216,-2.416597,-10.234593,-0.001637,0.002525,0.007424,-0.862649,-0.389606,-0.667772
118855,-0.728415,-2.402557,-10.201320,-0.004838,0.002515,0.004186,-0.860374,-0.389587,-0.667709
118905,-0.778381,-2.369031,-10.232217,-0.002717,0.005678,0.004244,-0.860311,-0.389589,-0.665131
118955,-0.744725,-2.382921,-10.286880,-0.001654,0.003563,0.004226,-0.860393,-0.391810,-0.667708
119005,-0.802365,-2.388248,-10.206073,-0.003766,0.002524,0.006336,-0.862630,-0.387383,-0.667774
119105,-0.821179,-2.463944,-10.267866,-0.005894,0.001468,0.005235,-0.862586,-0.389608,-0.665194
119155,-0.740050,-2.385451,-10.265490,-0.001643,0.003575,0.006367,-0.858036,-0.389570,-0.665069
119205,-0.823550,-2.413966,-10.270243,-0.003760,0.001474,0.007393,-0.862668,-0.391829,-0.667770
119255,-0.787649,-2.430453,-10.294009,-0.004822,0.003590,0.007411,-0.860311,-0.389589,-0.665131
119305,-0.778017,-2.435077,-10.313023,-0.002716,0.004622,0.004231,-0.860374,-0.389587,-0.667709
119405,-0.704281,-2.409275,-10.260736,-0.003779,0.005681,0.004235,-0.860330,-0.391812,-0.665129
119455,-0.771570,-2.360051,-10.156163,-0.005901,0.004631,0.004204,-0.860311,-0.389589,-0.665131
119505,-0.821219,-2.418808,-10.258360,-0.004834,0.004634,0.005284,-0.862586,-0.389608,-0.665194
119555,-0.754277,-2.344872,-10.284503,-0.003794,0.003550,0.000997,-0.860374,-0.389587,-0.667709
119655,-0.770783,-2.327917,-10.327283,-0.002705,0.003578,0.006358,-0.862649,-0.389606,-0.667772
119705,-0.785664,-2.419177,-10.206073,-0.005890,0.004643,0.006346,-0.862649,-0.389606,-0.667772
119755,-0.773360,-2.387679,-10.286880,-0.002734,0.006716,0.001046,-0.860436,-0.389585,-0.670288
119805,-0.730661,-2.421372,-10.232217,-0.003761,0.003587,0.007420,-0.860292,-0.387366,-0.665133
119905,-0.744598,-2.425544,-10.315399,-0.002715,0.002509,0.004204,-0.862586,-0.389608,-0.665194
119955,-0.804481,-2.406863,-10.265490,-0.002715,0.002509,0.004204,-0.862586,-0.389608,-0.665194
120005,-0.756691,-2.404383,-10.279750,-0.002733,0.004603,0.001019,-0.862586,-0.389608,-0.665194
120105,-0.770951,-2.373371,-10.291633,-0.002712,0.005684,0.005315,-0.858099,-0.389568,-0.667647
120155,-0.744575,-2.408856,-10.320153,-0.002710,0.002515,0.005274,-0.862605,-0.391831,-0.665192
120205,-0.773775,-2.397832,-10.196567,-0.001643,0.003575,0.006367,-0.862586,-0.389608,-0.665194
120255,-0.783060,-2.418842,-10.253607,-0.004827,0.001471,0.006314,-0.862586,-0.389608,-0.665194
120355,-0.792660,-2.416547,-10.241723,-0.003766,0.002524,0.006336,-0.862649,-0.389606,-0.667772
120405,-0.752187,-2.361978,-10.220333,-0.002710,0.003572,0.005288,-0.860355,-0.387364,-0.667711
120455,-0.806584,-2.401669,-10.327283,-0.003772,0.004631,0.005292,-0.860393,-0.391810,-0.667708
120505,-0.723267,-2.347268,-10.282126,-0.003772,0.004631,0.005292,-0.860311,-0.389589,-0.665131
120555,-0.787663,-2.351976,-10.289256,-0.003783,0.003562,0.003138,-0.860249,-0.389591,-0.662553
120655,-0.770971,-2.354372,-10.286880,-0.003772,0.003575,0.005279,-0.862586,-0.389608,-0.665194
120705,-0.766159,-2.401886,-10.296387,-0.005902,0.005687,0.004218,-0.860374,-0.389587,-0.667709
120755,-0.785280,-2.380525,-10.289256,-0.001628,0.004650,0.009592,-0.864880,-0.391850,-0.665254
120855,-0.773679,-2.419093,-10.217957,-0.003783,0.003562,0.003138,-0.862649,-0.389606,-0.667772
120905,-0.800097,-2.364642,-10.179930,-0.003760,0.002531,0.007407,-0.860311,-0.389589,-0.665131
120955,-0.752328,-2.364575,-10.189437,-0.006962,0.003577,0.004182,-0.862568,-0.387384,-0.665195
121005,-0.752386,-2.402724,-10.177553,-0.001649,0.003569,0.005297,-0.860311,-0.389589,-0.665131
121105,-0.773642,-2.371461,-10.225086,-0.003776,0.001456,0.004182,-0.860393,-0.391810,-0.667708
121155,-0.770952,-2.387645,-10.291633,-0.002699,0.003584,0.007429,-0.864799,-0.389628,-0.662678
121205,-0.806926,-2.449770,-10.253607,-0.001634,0.005700,0.008535,-0.860374,-0.389587,-0.667709
121305,-0.783024,-2.380726,-10.260736,-0.002727,0.004610,0.002090,-0.860393,-0.391810,-0.667708
121355,-0.709171,-2.380910,-10.234593,-0.005894,0.001468,0.005235,-0.862568,-0.387384,-0.665195
121405,-0.761809,-2.376370,-10.203696,-0.005884,0.003593,0.007403,-0.862524,-0.389609,-0.662615
121455,-0.778522,-2.357354,-10.201320,-0.003782,0.002506,0.003124,-0.862586,-0.389608,-0.665194
121505,-0.824180,-2.395905,-10.132397,-0.002705,0.003578,0.006358,-0.864861,-0.389627,-0.665256
121555,-0.758805,-2.403964,-10.339166,-0.004833,0.003578,0.005270,-0.862524,-0.389609,-0.662615
121605,-0.773630,-2.364307,-10.227463,-0.004817,0.003596,0.008482,-0.862649,-0.389606,-0.667772
121655,-0.675675,-2.371260,-10.253607,-0.002699,0.003584,0.007429,-0.860393,-0.391810,-0.667708
121755,-0.766280,-2.416346,-10.270243,-0.004818,0.004652,0.008495,-0.862624,-0.394054,-0.665190
121805,-0.730576,-2.437891,-10.251229,-0.002699,0.003584,0.007429,-0.862586,-0.389608,-0.665194
121905,-0.823600,-2.364089,-10.258360,-0.003768,0.005693,0.006376,-0.862586,-0.389608,-0.665194
121905,-0.823600,-2.364089,-10.258360,-0.003768,0.005693,0.006376,-0.862586,-0.389608,-0.665194
122005,-0.766329,-2.354573,-10.258360,-0.002722,0.004616,0.003160,-0.862586,-0.389608,-0.665194
122055,-0.808740,-2.391800,-10.377192,-0.004828,0.003584,0.006341,-0.860436,-0.389585,-0.670288
122105,-0.761623,-2.371327,-10.244100,-0.004828,0.003584,0.006341,-0.864943,-0.391848,-0.667833
122155,-0.782896,-2.406695,-10.289256,-0.002705,0.003578,0.006358,-0.860374,-0.389587,-0.667709
122205,-0.694829,-2.352328,-10.239347,-0.003772,0.004631,0.005292,-0.860374,-0.389587,-0.667709
122255,-0.780642,-2.425929,-10.260736,-0.003772,0.004631,0.005292,-0.860393,-0.391810,-0.667708
122305,-0.706952,-2.431123,-10.198943,-0.003788,0.003556,0.002067,-0.858036,-0.389570,-0.665069
122405,-0.819152,-2.466877,-10.189437,0.000468,0.005670,0.004270,-0.862586,-0.389608,-0.665194
122455,-0.775776,-2.359180,-10.279750,-0.003761,0.003587,0.007420,-0.862649,-0.389606,-0.667772
122505,-0.737755,-2.430788,-10.246476,-0.004829,0.004640,0.006354,-0.862649,-0.389606,-0.667772
122605,-0.821426,-2.421506,-10.213203,-0.003772,0.004631,0.005292,-0.862586,-0.389608,-0.665194
122655,-0.790081,-2.456690,-10.284503,-0.002710,0.003572,0.005288,-0.860374,-0.389587,-0.667709
122705,-0.754674,-2.393057,-10.198943,-0.003760,0.001474,0.007393,-0.862630,-0.387383,-0.667774
122755,-0.806995,-2.378514,-10.236970,-0.005885,0.004649,0.007416,-0.862568,-0.387384,-0.665195
122855,-0.804459,-2.404450,-10.270243,-0.003772,0.003575,0.005279,-0.862668,-0.391829,-0.667770
122905,-0.766375,-2.378431,-10.248853,-0.002722,0.004616,0.003160,-0.860374,-0.389587,-0.667709
122955,-0.806291,-2.420249,-10.391453,-0.003777,0.003568,0.004208,-0.860311,-0.389589,-0.665131
123005,-0.773340,-2.409058,-10.291633,-0.002714,0.001453,0.004190,-0.864880,-0.391850,-0.665254
123105,-0.782985,-2.430620,-10.270243,-0.001638,0.003581,0.007438,-0.860311,-0.389589,-0.665131
123155,-0.773614,-2.426130,-10.232217,-0.003777,0.002512,0.004195,-0.860311,-0.389589,-0.665131
123205,-0.787906,-2.385652,-10.236970,-0.003765,0.001468,0.006323,-0.860330,-0.391812,-0.665129
123305,-0.794879,-2.378229,-10.277373,0.001541,0.004623,0.006407,-0.860393,-0.391810,-0.667708
123355,-0.756873,-2.376118,-10.239347,-0.003756,0.004650,0.008504,-0.864861,-0.389627,-0.665256
123405,-0.833260,-2.428492,-10.234593,-0.003771,0.002518,0.005266,-0.862668,-0.391829,-0.667770
123455,-0.842565,-2.430503,-10.286880,-0.002719,0.000390,0.003106,-0.862649,-0.389606,-0.667772
123555,-0.742312,-2.328168,-10.291633,-0.003772,0.004631,0.005292,-0.862586,-0.389608,-0.665194
123605,-0.759628,-2.355276,-10.158540,-0.004830,0.006753,0.006381,-0.862586,-0.389608,-0.665194
123655,-0.740369,-2.419244,-10.196567,-0.002706,0.005691,0.006385,-0.860374,-0.389587,-0.667709
123705,-0.773100,-2.406310,-10.343920,-0.000591,0.000391,0.004194,-0.860393,-0.391810,-0.667708
123805,-0.711209,-2.392270,-10.310646,-0.003765,0.001468,0.006323,-0.860393,-0.391810,-0.667708
123855,-0.813601,-2.289649,-10.355803,-0.000575,0.001466,0.007419,-0.862668,-0.391829,-0.667770
123905,-0.804551,-2.454545,-10.251229,-0.002704,0.002522,0.006345,-0.862605,-0.391831,-0.665192
123955,-0.735499,-2.421472,-10.217957,-0.003760,0.002531,0.007407,-0.860349,-0.394035,-0.665128
124055,-0.783465,-2.436116,-10.165670,-0.002711,0.004628,0.005301,-0.860374,-0.389587,-0.667709
124105,-0.787985,-2.419076,-10.220333,-0.002709,0.001459,0.005261,-0.858117,-0.391792,-0.667645
124155,-0.861480,-2.418339,-10.324906,-0.002709,0.001459,0.005261,-0.862605,-0.391831,-0.665192
124205,-0.792517,-2.402054,-10.272619,-0.001637,0.002525,0.007424,-0.860311,-0.389589,-0.665131
124255,-0.780867,-2.388215,-10.210827,-0.002704,0.002522,0.006345,-0.862649,-0.389606,-0.667772
124355,-0.701773,-2.394816,-10.286880,-0.001632,0.002531,0.008495,-0.858099,-0.389568,-0.667647
124405,-0.735716,-2.414670,-10.170424,-0.003781,0.001450,0.003111,-0.862524,-0.389609,-0.662615
124455,-0.802332,-2.376303,-10.213203,-0.001655,0.004619,0.004239,-0.862649,-0.389606,-0.667772
124555,-0.773394,-2.402004,-10.279750,-0.004837,0.001459,0.004173,-0.858161,-0.389567,-0.670225
124605,-0.806811,-2.385367,-10.277373,-0.004816,0.001483,0.008455,-0.860393,-0.391810,-0.667708
